Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2
2563,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8519,0.8518
2563,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9925,0.9925
2563,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9971,0.9971
2563,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9893,0.9893
2564,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,False,['Yes'],yes,0.5888,0.5888
2564,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,False,['Yes'],yes,0.9503,0.9503
2564,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,False,['Yes'],yes,0.984,0.984
2564,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,False,['Yes'],yes,0.9901,0.9901
2565,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8438,0.8438
2565,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9888,0.9888
2565,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9861,0.9861
2565,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9885,0.9885
2566,Is there an umbrella in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7878,0.7878
2566,Is there an umbrella in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.974,0.974
2566,Is there an umbrella in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.8104,0.8104
2566,Is there an umbrella in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.8128,0.8128
2567,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8614,0.8614
2567,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9886,0.9886
2567,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9621,0.9621
2567,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.923,0.923
2568,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9304,0.9304
2568,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9511,0.951
2568,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9808,0.9808
2568,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9825,0.9825
2569,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8538,0.8538
2569,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.977,0.977
2569,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9959,0.9959
2569,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9957,0.9957
2570,Is there a bench in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7217,0.7216
2570,Is there a bench in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9085,0.9085
2570,Is there a bench in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9632,0.9632
2570,Is there a bench in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.9736,0.9736
2571,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7248,0.7248
2571,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9416,0.9416
2571,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9841,0.9841
2571,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8375,0.8375
2572,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7121,0.7121
2572,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.5194,0.5194
2572,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.6892,0.6892
2572,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8417,0.8417
2573,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.8128,0.8128
2573,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 1,True,['No'],no,0.9489,0.9489
2573,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 2,True,['No'],no,0.808,0.808
2573,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.5311,0.5311
2574,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.6653,0.6653
2574,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8705,0.8705
2574,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.734,0.734
2574,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.6991,0.6991
2575,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.769,0.769
2575,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9901,0.9901
2575,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9969,0.9969
2575,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.997,0.997
2576,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9032,0.9032
2576,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9787,0.9787
2576,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9896,0.9896
2576,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9884,0.9884
2577,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7431,0.7431
2577,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9843,0.9843
2577,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9937,0.9937
2577,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9944,0.9944
2578,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7153,0.7153
2578,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.749,0.749
2578,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['No'],no,0.5155,0.5155
2578,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.585,0.585
2579,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7717,0.7717
2579,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9885,0.9885
2579,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9956,0.9956
2579,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9949,0.9949
2580,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,False,['Yes'],yes,0.8902,0.8902
2580,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,False,['Yes'],yes,0.9697,0.9697
2580,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,False,['Yes'],yes,0.9885,0.9884
2580,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,False,['Yes'],yes,0.9898,0.9898
2581,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8104,0.8104
2581,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9843,0.9843
2581,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9953,0.9953
2581,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9932,0.9932
2582,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8055,0.8055
2582,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.585,0.585
2582,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.867,0.867
2582,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9073,0.9073
2583,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7826,0.7826
2583,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9806,0.9805
2583,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9732,0.9732
2583,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9283,0.9283
2584,Is there a tie in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.5156,0.5155
2584,Is there a tie in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9668,0.9668
2584,Is there a tie in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9888,0.9888
2584,Is there a tie in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9907,0.9907
2585,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8288,0.8288
2585,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9597,0.9597
2585,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9869,0.9869
2585,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9898,0.9898
2586,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8791,0.8791
2586,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9825,0.9825
2586,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9865,0.9865
2586,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9896,0.9896
2587,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8687,0.8687
2587,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.993,0.993
2587,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9976,0.9976
2587,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9971,0.997
2588,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7772,0.7772
2588,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9251,0.9251
2588,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.8633,0.8633
2588,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.8839,0.8839
2589,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8615,0.8614
2589,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9907,0.9907
2589,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9948,0.9948
2589,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9926,0.9926
2590,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8128,0.8128
2590,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9424,0.9424
2590,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9241,0.9241
2590,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9632,0.9632
2591,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8332,0.8332
2591,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.985,0.985
2591,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9948,0.9948
2591,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9936,0.9936
2592,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9407,0.9407
2592,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8757,0.8757
2592,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.979,0.979
2592,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9838,0.9838
2593,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8006,0.8006
2593,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9609,0.9609
2593,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9939,0.9939
2593,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9877,0.9877
2594,Is there a bench in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7718,0.7717
2594,Is there a bench in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8221,0.8221
2594,Is there a bench in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.899,0.899
2594,Is there a bench in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9632,0.9632
2595,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.867,0.8669
2595,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9752,0.9751
2595,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9877,0.9877
2595,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9881,0.9881
2596,Is there a cell phone in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7981,0.7981
2596,Is there a cell phone in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.884,0.8839
2596,Is there a cell phone in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['No'],no,0.7826,0.7826
2596,Is there a cell phone in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8266,0.8266
2597,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.8311,0.831
2597,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 1,True,['No'],no,0.8031,0.8031
2597,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 2,True,['No'],no,0.5155,0.5155
2597,Is there a chair in the image?,no,['Yes'],0.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9603,0.9603
2598,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8669,0.8669
2598,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6991,0.6991
2598,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.743,0.743
2598,Is there a vase in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8614,0.8614
2599,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9532,0.9532
2599,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9852,0.9852
2599,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.993,0.993
2599,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9922,0.9921
2600,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8614,0.8614
2600,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.769,0.769
2600,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9473,0.9473
2600,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7431,0.7431
2601,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8499,0.8499
2601,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9658,0.9658
2601,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9884,0.9884
2601,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9825,0.9825
2602,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8757,0.8757
2602,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6369,0.6369
2602,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8151,0.8151
2602,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7089,0.7089
2603,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8577,0.8577
2603,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9473,0.9473
2603,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9833,0.9833
2603,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9867,0.9867
2604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.945,0.9449
2604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.535,0.535
2604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9465,0.9465
2604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9585,0.9584
2605,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8479,0.8479
2605,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9861,0.9861
2605,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9966,0.9965
2605,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9973,0.9973
2606,Is there a surfboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7185,0.7185
2606,Is there a surfboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.916,0.916
2606,Is there a surfboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9615,0.9615
2606,Is there a surfboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.9407,0.9407
2607,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8244,0.8244
2607,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9732,0.9732
2607,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9923,0.9923
2607,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9919,0.9919
2608,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7826,0.7825
2608,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.984,0.984
2608,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9814,0.9814
2608,Is there a kite in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9916,0.9916
2609,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8774,0.8774
