Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1
1315,"What is a panicle?
Options: A: Head, B: Spike, C: A usually flat-topped flower cluster in which the individual flower stalks grow upward from various points of the main stem to approximately the same height., D: A branched cluster of flowers in which the branches are racemes.",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 0,False,['C'],c,0.8887116313980652
1315,"What is a panicle?
Options: A: Head, B: Spike, C: A usually flat-topped flower cluster in which the individual flower stalks grow upward from various points of the main stem to approximately the same height., D: A branched cluster of flowers in which the branches are racemes.",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 1,False,['C'],c,0.97239887724386
1315,"What is a panicle?
Options: A: Head, B: Spike, C: A usually flat-topped flower cluster in which the individual flower stalks grow upward from various points of the main stem to approximately the same height., D: A branched cluster of flowers in which the branches are racemes.",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 2,False,['C'],c,0.923941969971521
1315,"What is a panicle?
Options: A: Head, B: Spike, C: A usually flat-topped flower cluster in which the individual flower stalks grow upward from various points of the main stem to approximately the same height., D: A branched cluster of flowers in which the branches are racemes.",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 3,False,['C'],c,0.8720014096306397
1316,"Which of these leaf shapes are oblong?
Options: A: Leaf type H, B: Leaf type A, C: Leaf type D, D: Leaf type C",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 0,True,['B'],b,0.433561235766275
1316,"Which of these leaf shapes are oblong?
Options: A: Leaf type H, B: Leaf type A, C: Leaf type D, D: Leaf type C",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 1,True,['B'],b,0.3502483368919922
1316,"Which of these leaf shapes are oblong?
Options: A: Leaf type H, B: Leaf type A, C: Leaf type D, D: Leaf type C",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 2,True,['C'],c,0.4064123929546905
1316,"Which of these leaf shapes are oblong?
Options: A: Leaf type H, B: Leaf type A, C: Leaf type D, D: Leaf type C",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 3,True,['C'],c,0.3273586333798003
1317,"What stage in the diagram given represents a new moon?
Options: A: J, B: D, C: A, D: K",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 0,False,['B'],b,0.3252524436520173
1317,"What stage in the diagram given represents a new moon?
Options: A: J, B: D, C: A, D: K",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 1,False,['B'],b,0.3800455630825592
1317,"What stage in the diagram given represents a new moon?
Options: A: J, B: D, C: A, D: K",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 2,False,['B'],b,0.3701392711208893
1317,"What stage in the diagram given represents a new moon?
Options: A: J, B: D, C: A, D: K",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 3,False,['B'],b,0.33292156467901
1318,"Bird G is a _____
Options: A: heron, B: woodpecker, C: warbler, D: finch",B,['G'],0.0,science & technology,biology & chemistry & physics,Stage 0,True,['A'],a,0.425468772749765
1318,"Bird G is a _____
Options: A: heron, B: woodpecker, C: warbler, D: finch",B,['G'],0.0,science & technology,biology & chemistry & physics,Stage 1,True,['B'],b,0.3604928256081177
1318,"Bird G is a _____
Options: A: heron, B: woodpecker, C: warbler, D: finch",B,['G'],0.0,science & technology,biology & chemistry & physics,Stage 2,True,['B'],b,0.4117190540836883
1318,"Bird G is a _____
Options: A: heron, B: woodpecker, C: warbler, D: finch",B,['G'],0.0,science & technology,biology & chemistry & physics,Stage 3,True,['B'],b,0.4196784795330597
1319,"What is E in the diagram?
Options: A: crane fly, B: pupa, C: leatherjacket, D: eggs",A,['H'],0.0,science & technology,biology & chemistry & physics,Stage 0,False,['D'],d,0.4377879501389099
1319,"What is E in the diagram?
Options: A: crane fly, B: pupa, C: leatherjacket, D: eggs",A,['H'],0.0,science & technology,biology & chemistry & physics,Stage 1,False,['D'],d,0.403691828350885
1319,"What is E in the diagram?
Options: A: crane fly, B: pupa, C: leatherjacket, D: eggs",A,['H'],0.0,science & technology,biology & chemistry & physics,Stage 2,False,['D'],d,0.3915514052914214
1319,"What is E in the diagram?
Options: A: crane fly, B: pupa, C: leatherjacket, D: eggs",A,['H'],0.0,science & technology,biology & chemistry & physics,Stage 3,False,['D'],d,0.3635750115917756
1320,"What term is used to describe A in the diagram?
Options: A: Egg, B: Adult, C: Pupa, D: Larva",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 0,False,['D'],d,0.5671645999954774
1320,"What term is used to describe A in the diagram?
Options: A: Egg, B: Adult, C: Pupa, D: Larva",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 1,False,['D'],d,0.4420061410473419
1320,"What term is used to describe A in the diagram?
Options: A: Egg, B: Adult, C: Pupa, D: Larva",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 2,False,['D'],d,0.4817494751022888
1320,"What term is used to describe A in the diagram?
Options: A: Egg, B: Adult, C: Pupa, D: Larva",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 3,False,['D'],d,0.5366200805710388
1321,"According to the food web, what leads to increase in the population of ants?
Options: A: Increase in plants, B: Decrease in plants, C: Death of lizards, D: none of the above",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 0,True,['A'],a,0.7391389013336731
1321,"According to the food web, what leads to increase in the population of ants?
Options: A: Increase in plants, B: Decrease in plants, C: Death of lizards, D: none of the above",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 1,True,['A'],a,0.6568776370094849
1321,"According to the food web, what leads to increase in the population of ants?
Options: A: Increase in plants, B: Decrease in plants, C: Death of lizards, D: none of the above",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 2,True,['A'],a,0.6619774700211121
1321,"According to the food web, what leads to increase in the population of ants?
Options: A: Increase in plants, B: Decrease in plants, C: Death of lizards, D: none of the above",C,['C'],1.0,science & technology,biology & chemistry & physics,Stage 3,True,['C'],c,0.458561360936029
1322,"What stage is represented by D in the diagram?
Options: A: 5, B: none of the above, C: 7, D: 6",C,['D'],0.0,science & technology,geography & earth science & agriculture,Stage 0,True,['C'],c,0.4270890058086944
1322,"What stage is represented by D in the diagram?
Options: A: 5, B: none of the above, C: 7, D: 6",C,['D'],0.0,science & technology,geography & earth science & agriculture,Stage 1,True,['C'],c,0.4378233552979065
1322,"What stage is represented by D in the diagram?
Options: A: 5, B: none of the above, C: 7, D: 6",C,['D'],0.0,science & technology,geography & earth science & agriculture,Stage 2,True,['C'],c,0.418049544195993
1322,"What stage is represented by D in the diagram?
Options: A: 5, B: none of the above, C: 7, D: 6",C,['D'],0.0,science & technology,geography & earth science & agriculture,Stage 3,True,['D'],d,0.4985921681927277
1323,"<image 1>A light ray enters a block of plastic and travels along the path shown.By considering the behavior of the ray at point P, determine the speed of light in the plastic.(10^8m/s)
Options: A: 0.44, B: 0.88, C: 1.13, D: 2.26",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 0,True,['A'],a,0.3828383387135101
1323,"<image 1>A light ray enters a block of plastic and travels along the path shown.By considering the behavior of the ray at point P, determine the speed of light in the plastic.(10^8m/s)
Options: A: 0.44, B: 0.88, C: 1.13, D: 2.26",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 1,True,['A'],a,0.3761492372559143
1323,"<image 1>A light ray enters a block of plastic and travels along the path shown.By considering the behavior of the ray at point P, determine the speed of light in the plastic.(10^8m/s)
Options: A: 0.44, B: 0.88, C: 1.13, D: 2.26",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 2,True,['A'],a,0.3459985555218292
1323,"<image 1>A light ray enters a block of plastic and travels along the path shown.By considering the behavior of the ray at point P, determine the speed of light in the plastic.(10^8m/s)
Options: A: 0.44, B: 0.88, C: 1.13, D: 2.26",D,['C'],0.0,science & technology,biology & chemistry & physics,Stage 3,True,['C'],c,0.3325586021946503
1324,"What phase of the moon does letter B depict?
Options: A: last quarter, B: waning gibbous, C: new moon, D: waxing crescent",D,['A'],0.0,science & technology,geography & earth science & agriculture,Stage 0,True,['D'],d,0.3740353585289551
1324,"What phase of the moon does letter B depict?
Options: A: last quarter, B: waning gibbous, C: new moon, D: waxing crescent",D,['A'],0.0,science & technology,geography & earth science & agriculture,Stage 1,True,['B'],b,0.3150921464966369
1324,"What phase of the moon does letter B depict?
Options: A: last quarter, B: waning gibbous, C: new moon, D: waxing crescent",D,['A'],0.0,science & technology,geography & earth science & agriculture,Stage 2,True,['B'],b,0.3561796845005585
1324,"What phase of the moon does letter B depict?
Options: A: last quarter, B: waning gibbous, C: new moon, D: waxing crescent",D,['A'],0.0,science & technology,geography & earth science & agriculture,Stage 3,True,['B'],b,0.32772296677099
1325,"What stage does D depict
Options: A: Chrysalis, B: Egg, C: Caterpillar, D: Butterfly",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 0,False,['C'],c,0.5041464568184448
1325,"What stage does D depict
Options: A: Chrysalis, B: Egg, C: Caterpillar, D: Butterfly",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 1,False,['C'],c,0.5125364662216736
1325,"What stage does D depict
Options: A: Chrysalis, B: Egg, C: Caterpillar, D: Butterfly",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 2,False,['C'],c,0.4960857034729553
1325,"What stage does D depict
Options: A: Chrysalis, B: Egg, C: Caterpillar, D: Butterfly",B,['C'],0.0,science & technology,biology & chemistry & physics,Stage 3,False,['C'],c,0.5084001422928406
1326,"What is the part represented by A?
Options: A: none of the above, B: liquid metallic hydrogen, C: molecular hydrogen, D: rocky core",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 0,True,['C'],c,0.3288634718464447
1326,"What is the part represented by A?
Options: A: none of the above, B: liquid metallic hydrogen, C: molecular hydrogen, D: rocky core",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 1,True,['B'],b,0.3846723736332489
1326,"What is the part represented by A?
Options: A: none of the above, B: liquid metallic hydrogen, C: molecular hydrogen, D: rocky core",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 2,True,['D'],d,0.3707850576447082
1326,"What is the part represented by A?
Options: A: none of the above, B: liquid metallic hydrogen, C: molecular hydrogen, D: rocky core",B,['B'],1.0,science & technology,geography & earth science & agriculture,Stage 3,True,['C'],c,0.3043736816452576
1327,"What does D depict in the diagram?
Options: A: 4th quarter, B: 1st quarter, C: 3rd quarter, D: none of the above",C,['G'],0.0,science & technology,geography & earth science & agriculture,Stage 0,False,['C'],c,0.3694968522595002
1327,"What does D depict in the diagram?
Options: A: 4th quarter, B: 1st quarter, C: 3rd quarter, D: none of the above",C,['G'],0.0,science & technology,geography & earth science & agriculture,Stage 1,False,['C'],c,0.3830717207001282
1327,"What does D depict in the diagram?
Options: A: 4th quarter, B: 1st quarter, C: 3rd quarter, D: none of the above",C,['G'],0.0,science & technology,geography & earth science & agriculture,Stage 2,False,['C'],c,0.4266317785786224
1327,"What does D depict in the diagram?
Options: A: 4th quarter, B: 1st quarter, C: 3rd quarter, D: none of the above",C,['G'],0.0,science & technology,geography & earth science & agriculture,Stage 3,False,['C'],c,0.4768345058964325
1328,"What is the expected ratio of offspring with a woolly fleece to offspring with a hairy fleece? Choose the most likely ratio.
Options: A: 0:4, B: 4:0, C: 2:2, D: 1:3",B,['B'],1.0,science & technology,biology & chemistry & physics,Stage 0,False,['B'],b,0.4617294372128082
